order_id,product_id,old_name,category,sub_category,base_price,price,quantity,amount,discount,profit,status,priority,user_id,region,city,state,order_date,ship_date,payment_mode
149,1149,Vacuum v1,Home Appliances,Vacuum,132.4,171.89,1,171.89,0.0,39.49,Completed,Low,,West,Mumbai,Maharashtra,2025-10-09,2025-10-14,Credit Card
150,1150,Mobile v1,Electronics,Mobile,1040.47,1338.99,6,8033.94,0.1,1791.12,Completed,Medium,13057.0,South,Bengaluru,Karnataka,2026-02-11,2026-02-12,Debit Card
151,1151,Mobile v1,Electronics,Mobile,1958.39,2543.39,1,2543.39,0.0,585.0,Completed,Low,14095.0,North,Chandigarh,Chandigarh,2025-06-25,2025-06-26,UPI
152,1152,Mixer v1,Home Appliances,Mixer,4516.24,6148.99,10,61489.9,0.15,16327.5,Completed,Medium,10610.0,South,Bengaluru,Karnataka,2025-10-05,2025-10-06,Credit Card
153,1153,Shirt v1,Clothing,Shirt,806.54,1144.73,7,8013.11,0.0,2367.33,Completed,Low,14620.0,South,Hyderabad,Telangana,2025-11-03,2025-11-05,Debit Card
154,1154,Pen v1,Office Supplies,Pen,3752.74,4524.44,2,9048.88,0.15,1543.4,Cancelled,Medium,10623.0,North,Jaipur,Rajasthan,2025-08-26,2025-09-02,Debit Card
155,1155,Tablet v1,Electronics,Tablet,1217.88,1581.86,7,11073.02,0.15,2547.86,Completed,Low,14800.0,West,Ahmedabad,Gujarat,2025-07-10,2025-07-16,UPI
156,1156,Tablet v1,Electronics,Tablet,3587.22,4789.85,7,33528.95,0.1,8418.41,Completed,Medium,,South,Chennai,Tamil Nadu,2026-01-05,2026-01-06,Credit Card
157,1157,Laptop v1,Electronics,Laptop,2829.23,3623.11,2,7246.22,0.0,1587.76,Completed,Medium,14541.0,West,Ahmedabad,Gujarat,2025-04-02,2025-04-05,Debit Card
158,1158,Marker v1,Office Supplies,Marker,4515.57,6580.74,4,26322.96,0.2,8260.68,Completed,High,13119.0,North,Jaipur,Rajasthan,2026-06-18,2026-06-20,Credit Card
159,1159,Printer v1,Office Supplies,Printer,2472.73,2681.96,5,13409.8,0.05,1046.15,Completed,Medium,11602.0,West,Ahmedabad,Gujarat,2026-05-23,2026-05-28,Net Banking
160,1160,Printer v1,Office Supplies,Printer,2210.02,3139.53,10,31395.3,0.05,9295.1,Completed,Low,14942.0,West,Ahmedabad,Gujarat,2025-11-04,2025-11-07,Debit Card
161,1161,Shoes v1,Clothing,Shoes,1942.67,2753.58,7,19275.06,0.1,5676.37,Completed,Medium,11637.0,South,Chennai,Tamil Nadu,2025-04-27,2025-05-02,Cash
162,1162,Sofa v1,Furniture,Sofa,438.88,628.26,7,4397.82,0.15,1325.66,Completed,Low,12481.0,East,Patna,Bihar,2025-05-23,2025-05-29,UPI
163,1163,Marker v1,Office Supplies,Marker,2582.4,3781.09,7,26467.63,0.2,8390.83,Completed,Low,12946.0,West,Pune,Maharashtra,2025-02-07,2025-02-14,UPI
164,1164,Table v1,Furniture,Table,3102.12,4043.46,7,28304.22,0.1,6589.38,Completed,Medium,10087.0,South,Hyderabad,Telangana,2026-03-17,2026-03-18,Net Banking
165,1165,Sofa v1,Furniture,Sofa,2369.01,3211.9,9,28907.1,0.05,7586.01,Cancelled,High,13955.0,East,Bhubaneswar,Odisha,2025-12-20,2025-12-21,Credit Card
166,1166,Jacket v1,Clothing,Jacket,3942.92,5064.69,6,30388.14,0.15,6730.62,Pending,High,13707.0,East,Bhubaneswar,Odisha,2025-04-10,2025-04-14,Debit Card
167,1167,Laptop v1,Electronics,Laptop,954.82,1071.37,9,9642.33,0.15,1048.95,Completed,Medium,13319.0,South,Hyderabad,Telangana,2026-04-19,2026-04-21,Net Banking
168,1168,Sofa v1,Furniture,Sofa,121.81,139.67,5,698.35,0.0,89.3,Completed,Medium,14399.0,West,Ahmedabad,Gujarat,2025-04-15,2025-04-22,Cash
169,1169,Fan v1,Home Appliances,Fan,2023.47,2228.66,6,13371.96,0.15,1231.14,Completed,Medium,12437.0,West,Pune,Maharashtra,2025-06-26,2025-07-03,Credit Card
170,1170,Shirt v1,Clothing,Shirt,3497.84,4476.78,7,31337.46,0.2,6852.58,Completed,Low,13144.0,South,Chennai,Tamil Nadu,2025-05-22,2025-05-27,Credit Card
171,1171,Microwave v1,Home Appliances,Microwave,787.45,938.29,8,7506.32,0.2,1206.72,Completed,Medium,12942.0,West,Ahmedabad,Gujarat,2025-02-24,2025-03-03,Net Banking
172,1172,Vacuum v1,Home Appliances,Vacuum,2509.46,3436.87,8,27494.96,0.15,7419.28,Completed,Medium,14632.0,West,Pune,Maharashtra,2025-06-21,2025-06-22,Net Banking
173,1173,Jeans v1,Clothing,Jeans,3738.34,5213.73,9,46923.57,0.2,13278.51,Cancelled,Medium,10936.0,West,Pune,Maharashtra,2025-04-26,2025-05-01,UPI
174,1174,Pen v1,Office Supplies,Pen,3706.34,4981.89,4,19927.56,0.1,5102.2,Completed,Low,12153.0,West,Mumbai,Maharashtra,2025-02-03,2025-02-07,Credit Card
175,1175,Table v1,Furniture,Table,3119.14,4376.72,4,17506.88,0.0,5030.32,Cancelled,Medium,12303.0,West,Mumbai,Maharashtra,2025-12-26,2025-12-31,Net Banking
176,1176,Shirt v1,Clothing,Shirt,4601.97,6887.39,3,20662.17,0.05,6856.26,Completed,Medium,12639.0,South,Chennai,Tamil Nadu,2025-09-13,2025-09-15,Net Banking
177,1177,Shoes v1,Clothing,Shoes,470.03,661.6,2,1323.2,0.15,383.14,Completed,Medium,12280.0,West,Ahmedabad,Gujarat,2026-06-12,2026-06-18,Net Banking
178,1178,Mobile v1,Electronics,Mobile,3354.3,4062.73,2,8125.46,0.2,1416.86,Completed,Medium,13520.0,West,Pune,Maharashtra,2026-02-12,2026-02-14,Net Banking
179,1179,Microwave v1,Home Appliances,Microwave,4481.36,6242.6,1,6242.6,0.0,1761.24,Completed,Low,11018.0,West,Ahmedabad,Gujarat,2026-04-16,2026-04-17,Cash
180,1180,Desk v1,Furniture,Desk,4384.67,6333.51,2,12667.02,0.1,3897.68,Completed,Medium,13047.0,East,Kolkata,West Bengal,2025-09-14,2025-09-15,Credit Card
181,1181,Notebook v1,Office Supplies,Notebook,1145.76,1243.23,10,12432.3,0.05,974.7,Pending,Low,,North,Delhi,Delhi,2026-06-16,2026-06-22,Cash
182,1182,Sofa v1,Furniture,Sofa,1977.04,2726.03,2,5452.06,0.0,1497.98,Pending,High,12452.0,North,Delhi,Delhi,2025-11-17,2025-11-20,Credit Card
183,1183,Mobile v1,Electronics,Mobile,1820.82,2086.43,3,6259.29,0.15,796.83,Pending,Medium,11780.0,South,Chennai,Tamil Nadu,2026-03-30,2026-04-06,Cash
184,1184,Shoes v1,Clothing,Shoes,1314.15,1761.07,4,7044.28,0.2,1787.68,Completed,Medium,10220.0,East,Kolkata,West Bengal,2025-10-19,2025-10-26,Net Banking
185,1185,Sofa v1,Furniture,Sofa,367.39,534.21,4,2136.84,0.15,667.28,Completed,Low,11975.0,East,Patna,Bihar,2026-01-31,2026-02-01,Debit Card
186,1186,Jeans v1,Clothing,Jeans,2162.23,2801.95,3,8405.85,0.15,1919.16,Completed,High,14812.0,West,Pune,Maharashtra,2025-03-16,2025-03-17,Cash
187,1187,Fan v1,Home Appliances,Fan,3538.87,3847.08,9,34623.72,0.2,2773.89,Completed,Low,10685.0,West,Ahmedabad,Gujarat,2025-06-06,2025-06-09,Net Banking
188,1188,Shoes v1,Clothing,Shoes,3523.51,4857.09,4,19428.36,0.0,5334.32,Completed,Medium,13560.0,North,Chandigarh,Chandigarh,2025-09-08,2025-09-09,Credit Card
189,1189,Mobile v1,Electronics,Mobile,155.62,198.16,6,1188.96,0.2,255.24,Pending,Medium,12124.0,South,Hyderabad,Telangana,2026-06-14,2026-06-21,UPI
190,1190,Tablet v1,Electronics,Tablet,2666.89,3115.8,10,31158.0,0.0,4489.1,Completed,Medium,14185.0,West,Ahmedabad,Gujarat,2026-05-24,2026-05-28,Debit Card
191,1191,Mobile v1,Electronics,Mobile,2593.24,2774.29,1,2774.29,0.05,181.05,Cancelled,Low,12982.0,South,Hyderabad,Telangana,2025-02-17,2025-02-21,Net Banking
192,1192,Pen v1,Office Supplies,Pen,2139.66,2940.17,5,14700.85,0.0,4002.55,Completed,Medium,14113.0,East,Kolkata,West Bengal,2026-01-17,2026-01-18,UPI
193,1193,Notebook v1,Office Supplies,Notebook,3890.28,4628.71,2,9257.42,0.2,1476.86,Completed,Medium,13023.0,West,Ahmedabad,Gujarat,2026-04-13,2026-04-14,Cash
194,1194,Shoes v1,Clothing,Shoes,4512.17,6281.92,4,25127.68,0.05,7079.0,Pending,Low,10196.0,South,Hyderabad,Telangana,2025-01-07,2025-01-11,Debit Card
195,1195,Headphones v1,Electronics,Headphones,1105.45,1649.78,7,11548.46,0.15,3810.31,Pending,Medium,12293.0,East,Kolkata,West Bengal,2025-03-03,2025-03-05,Debit Card
196,1196,Notebook v1,Office Supplies,Notebook,754.22,1070.23,2,2140.46,0.2,632.02,Completed,Low,11071.0,North,Jaipur,Rajasthan,2025-03-05,2025-03-09,Debit Card
197,1197,Shoes v1,Clothing,Shoes,465.97,531.77,10,5317.7,0.0,658.0,Completed,Medium,11347.0,East,Kolkata,West Bengal,2025-06-09,2025-06-10,Credit Card
198,1198,Printer v1,Office Supplies,Printer,4277.16,4665.05,5,23325.25,0.2,1939.45,Cancelled,Medium,12686.0,West,Ahmedabad,Gujarat,2025-02-11,2025-02-13,UPI
199,1199,Jacket v1,Clothing,Jacket,4765.27,6836.12,9,61525.08,0.2,18637.65,Completed,High,13786.0,South,Bengaluru,Karnataka,2025-09-13,2025-09-14,Credit Card
200,1200,Desk v1,Furniture,Desk,3462.8,5096.93,2,10193.86,0.2,3268.26,Cancelled,Medium,,West,Ahmedabad,Gujarat,2025-09-23,2025-09-30,Credit Card
201,1201,Tablet v1,Electronics,Tablet,4717.18,5060.53,10,50605.3,0.15,3433.5,Completed,Low,10242.0,North,Delhi,Delhi,2026-02-09,2026-02-13,Debit Card
202,1202,Shoes v1,Clothing,Shoes,3109.12,4127.79,5,20638.95,0.15,5093.35,Completed,High,13925.0,South,Bengaluru,Karnataka,2026-02-26,2026-03-03,Net Banking
203,1203,Chair v1,Furniture,Chair,1859.65,2408.31,8,19266.48,0.1,4389.28,Completed,High,13182.0,West,Pune,Maharashtra,2026-05-30,2026-06-02,Debit Card
204,1204,Headphones v1,Electronics,Headphones,4998.07,7438.58,2,14877.16,0.05,4881.02,Completed,Low,14372.0,East,Patna,Bihar,2025-09-04,2025-09-07,Credit Card
205,1205,Vacuum v1,Home Appliances,Vacuum,962.89,1267.77,6,7606.62,0.2,1829.28,Completed,High,12881.0,East,Kolkata,West Bengal,2025-01-29,2025-02-04,Cash
206,1206,Fan v1,Home Appliances,Fan,286.02,307.55,10,3075.5,0.05,215.3,Completed,High,,South,Chennai,Tamil Nadu,2025-01-21,2025-01-26,Credit Card
207,1207,Shirt v1,Clothing,Shirt,2974.38,4350.78,2,8701.56,0.2,2752.8,Completed,Medium,13061.0,North,Delhi,Delhi,2026-01-09,2026-01-10,Debit Card
208,1208,Desk v1,Furniture,Desk,4807.24,6451.95,3,19355.85,0.2,4934.13,Completed,Medium,14825.0,West,Pune,Maharashtra,2026-01-01,2026-01-03,Credit Card
209,1209,Headphones v1,Electronics,Headphones,3051.7,4469.11,10,44691.1,0.05,14174.1,Completed,Medium,11153.0,North,Delhi,Delhi,2025-04-17,2025-04-21,UPI
210,1210,Shoes v1,Clothing,Shoes,1127.45,1535.51,6,9213.06,0.1,2448.36,Completed,High,10011.0,North,Chandigarh,Chandigarh,2025-04-21,2025-04-27,Cash
211,1211,Marker v1,Office Supplies,Marker,1939.2,2759.41,10,27594.1,0.05,8202.1,Completed,Medium,10604.0,East,Patna,Bihar,2025-06-16,2025-06-20,UPI
212,1212,Tablet v1,Electronics,Tablet,888.43,962.84,2,1925.68,0.1,148.82,Completed,Medium,10254.0,South,Chennai,Tamil Nadu,2026-05-10,2026-05-16,UPI
213,1213,Tablet v1,Electronics,Tablet,2105.47,2735.74,9,24621.66,0.1,5672.43,Completed,Medium,11946.0,South,Bengaluru,Karnataka,2025-10-16,2025-10-19,UPI
214,1214,Shirt v1,Clothing,Shirt,1543.29,2080.21,10,20802.1,0.15,5369.2,Cancelled,Medium,10211.0,West,Mumbai,Maharashtra,2025-07-24,2025-07-25,UPI
215,1215,Shoes v1,Clothing,Shoes,4484.9,5243.98,9,47195.82,0.15,6831.72,Completed,Medium,13125.0,West,Ahmedabad,Gujarat,2025-07-09,2025-07-12,Credit Card
216,1216,Shirt v1,Clothing,Shirt,3370.6,3669.13,6,22014.78,0.2,1791.18,Completed,Medium,14832.0,South,Hyderabad,Telangana,2026-02-28,2026-03-07,Net Banking
217,1217,Pen v1,Office Supplies,Pen,486.88,709.02,1,709.02,0.2,222.14,Completed,Low,14682.0,West,Ahmedabad,Gujarat,2026-06-14,2026-06-21,Credit Card
218,1218,Desk v1,Furniture,Desk,309.11,335.47,7,2348.29,0.05,184.52,Cancelled,High,14875.0,South,Bengaluru,Karnataka,2025-06-01,2025-06-08,Cash
219,1219,Vacuum v1,Home Appliances,Vacuum,2646.47,3871.05,1,3871.05,0.2,1224.58,Completed,Medium,13438.0,East,Bhubaneswar,Odisha,2026-06-20,2026-06-27,UPI
220,1220,Mobile v1,Electronics,Mobile,4412.67,6376.54,5,31882.7,0.15,9819.35,Completed,Medium,14989.0,East,Patna,Bihar,2026-05-13,2026-05-18,Cash
221,1221,Headphones v1,Electronics,Headphones,1264.14,1751.58,5,8757.9,0.1,2437.2,Pending,Medium,12483.0,East,Patna,Bihar,2025-01-21,2025-01-24,Credit Card
222,1222,Table v1,Furniture,Table,1420.16,1757.52,2,3515.04,0.05,674.72,Pending,Low,13336.0,West,Ahmedabad,Gujarat,2026-03-29,2026-03-31,Net Banking
223,1223,Chair v1,Furniture,Chair,2583.3,2870.16,9,25831.44,0.2,2581.74,Completed,High,11580.0,East,Patna,Bihar,2025-01-30,2025-02-01,UPI
224,1224,Jeans v1,Clothing,Jeans,4135.18,5281.89,2,10563.78,0.0,2293.42,Pending,Medium,14005.0,East,Bhubaneswar,Odisha,2025-09-05,2025-09-08,Debit Card
225,1225,Jeans v1,Clothing,Jeans,4171.26,4549.49,1,4549.49,0.15,378.23,Completed,Medium,14688.0,East,Patna,Bihar,2025-02-20,2025-02-22,Credit Card
226,1226,Shoes v1,Clothing,Shoes,143.6,209.68,3,629.04,0.2,198.24,Completed,Low,12068.0,North,Jaipur,Rajasthan,2025-01-09,2025-01-11,Debit Card
227,1227,Marker v1,Office Supplies,Marker,1334.79,1681.85,9,15136.65,0.2,3123.54,Cancelled,Low,,East,Bhubaneswar,Odisha,2026-02-11,2026-02-16,Net Banking
228,1228,Fan v1,Home Appliances,Fan,629.71,679.28,5,3396.4,0.1,247.85,Completed,High,12448.0,East,Patna,Bihar,2025-10-11,2025-10-14,Net Banking
229,1229,Printer v1,Office Supplies,Printer,224.73,286.27,5,1431.35,0.1,307.7,Cancelled,Low,13181.0,South,Hyderabad,Telangana,2026-03-05,2026-03-09,Debit Card
230,1230,Sofa v1,Furniture,Sofa,1570.95,1769.67,9,15927.03,0.05,1788.48,Pending,Low,13857.0,East,Patna,Bihar,2025-10-28,2025-10-29,Credit Card
231,1231,Shirt v1,Clothing,Shirt,1194.31,1722.37,7,12056.59,0.1,3696.42,Completed,Low,14797.0,South,Chennai,Tamil Nadu,2026-01-16,2026-01-19,Net Banking
232,1232,Mixer v1,Home Appliances,Mixer,2552.34,3676.32,7,25734.24,0.2,7867.86,Cancelled,Medium,10443.0,West,Mumbai,Maharashtra,2025-11-02,2025-11-06,Net Banking
233,1233,Pen v1,Office Supplies,Pen,983.75,1068.71,6,6412.26,0.05,509.76,Pending,High,,East,Patna,Bihar,2025-11-17,2025-11-23,Credit Card
234,1234,Notebook v1,Office Supplies,Notebook,2225.19,2766.43,7,19365.01,0.15,3788.68,Cancelled,Low,10310.0,South,Hyderabad,Telangana,2026-01-28,2026-01-29,Net Banking
235,1235,Chair v1,Furniture,Chair,3694.66,4255.58,6,25533.48,0.1,3365.52,Completed,High,13143.0,North,Jaipur,Rajasthan,2025-05-13,2025-05-14,Debit Card
236,1236,Printer v1,Office Supplies,Printer,4977.81,5994.43,8,47955.44,0.1,8132.96,Cancelled,Medium,,West,Pune,Maharashtra,2025-07-12,2025-07-14,UPI
237,1237,Microwave v1,Home Appliances,Microwave,3584.44,5041.36,7,35289.52,0.1,10198.44,Completed,Medium,10393.0,North,Chandigarh,Chandigarh,2025-02-19,2025-02-24,Cash
238,1238,Marker v1,Office Supplies,Marker,1338.42,1828.07,4,7312.28,0.0,1958.6,Completed,High,10828.0,North,Jaipur,Rajasthan,2025-11-05,2025-11-09,UPI
239,1239,Mixer v1,Home Appliances,Mixer,3945.32,5026.27,10,50262.7,0.05,10809.5,Completed,High,14286.0,East,Kolkata,West Bengal,2025-09-27,2025-10-04,Net Banking
240,1240,Pen v1,Office Supplies,Pen,1249.08,1318.7,2,2637.4,0.0,139.24,Completed,Low,10738.0,West,Ahmedabad,Gujarat,2026-05-21,2026-05-23,Credit Card
241,1241,Printer v1,Office Supplies,Printer,345.39,489.05,1,489.05,0.1,143.66,Pending,Low,12562.0,East,Bhubaneswar,Odisha,2026-01-04,2026-01-11,UPI
242,1242,Desk v1,Furniture,Desk,4483.19,6634.18,5,33170.9,0.0,10754.95,Cancelled,Medium,12808.0,East,Bhubaneswar,Odisha,2026-01-17,2026-01-24,Cash
243,1243,Marker v1,Office Supplies,Marker,749.31,1031.71,3,3095.13,0.0,847.2,Completed,Medium,13955.0,South,Bengaluru,Karnataka,2026-03-03,2026-03-08,Debit Card
244,1244,,Home Appliances,Mixer,4609.95,5074.73,7,35523.11,0.15,3253.46,Pending,Medium,12144.0,South,Chennai,Tamil Nadu,2025-02-17,2025-02-18,Net Banking
245,1245,Microwave v1,Home Appliances,Microwave,2663.21,3635.98,2,7271.96,0.15,1945.54,Completed,Low,12833.0,East,Patna,Bihar,2025-09-12,2025-09-16,Net Banking
246,1246,Mobile v1,Electronics,Mobile,4259.34,6105.09,3,18315.27,0.0,5537.25,Completed,Medium,11974.0,South,Hyderabad,Telangana,2026-05-19,2026-05-22,Cash
247,1247,Pen v1,Office Supplies,Pen,2276.53,2977.4,2,5954.8,0.15,1401.74,Completed,Medium,10973.0,North,Chandigarh,Chandigarh,2026-04-03,2026-04-06,UPI
248,1248,Mixer v1,Home Appliances,Mixer,4819.54,6443.21,9,57988.89,0.2,14613.03,Completed,Medium,13738.0,North,Jaipur,Rajasthan,2025-07-31,2025-08-06,Cash
249,1249,Shoes v1,Clothing,Shoes,2317.41,2534.89,4,10139.56,0.0,869.92,Completed,Low,12392.0,East,Patna,Bihar,2025-12-16,2025-12-19,Cash
250,1250,Sofa v1,Furniture,Sofa,3093.17,3508.88,7,24562.16,0.05,2909.97,Completed,Low,11562.0,North,Chandigarh,Chandigarh,2026-04-14,2026-04-21,Net Banking
251,1251,Headphones v1,Electronics,Headphones,2987.65,3814.9,8,30519.2,0.0,6618.0,Completed,Low,13546.0,West,Pune,Maharashtra,2025-02-19,2025-02-24,Credit Card
252,1252,Microwave v1,Home Appliances,Microwave,1998.29,2638.23,6,15829.38,0.2,3839.64,Completed,Low,14989.0,South,Bengaluru,Karnataka,2026-01-29,2026-02-02,Debit Card
253,1253,Pen v1,Office Supplies,Pen,3052.37,4422.57,9,39803.13,0.1,12331.8,Completed,Medium,14535.0,South,Chennai,Tamil Nadu,2025-11-18,2025-11-24,Debit Card
254,1254,Desk v1,Furniture,Desk,665.49,804.25,8,6434.0,0.2,1110.08,Pending,Medium,14374.0,East,Patna,Bihar,2026-03-04,2026-03-10,UPI
255,1255,Pen v1,Office Supplies,Pen,377.36,441.56,3,1324.68,0.1,192.6,Pending,High,10509.0,North,Jaipur,Rajasthan,2025-09-14,2025-09-16,Cash
256,1256,Laptop v1,Electronics,Laptop,2603.52,3667.25,5,18336.25,0.0,5318.65,Completed,Medium,13413.0,West,Mumbai,Maharashtra,2026-01-26,2026-01-30,UPI
257,1257,Jeans v1,Clothing,Jeans,4566.28,6242.48,6,37454.88,0.2,10057.2,Completed,High,11586.0,West,Mumbai,Maharashtra,2025-07-21,2025-07-28,Credit Card
258,1258,Mixer v1,Home Appliances,Mixer,2199.69,2860.63,3,8581.89,0.05,1982.82,Completed,Low,12708.0,West,Mumbai,Maharashtra,2025-09-19,2025-09-20,Net Banking
259,1259,Tablet v1,Electronics,Tablet,2795.78,3027.26,6,18163.56,0.2,1388.88,Completed,Medium,14265.0,West,Pune,Maharashtra,2025-08-14,2025-08-16,UPI
260,1260,Jeans v1,Clothing,Jeans,1726.23,2092.81,4,8371.24,0.2,1466.32,Completed,Medium,10073.0,South,Hyderabad,Telangana,2026-05-02,2026-05-07,Net Banking
261,1261,Chair v1,Furniture,Chair,4588.07,6768.52,7,47379.64,0.1,15263.15,Pending,Medium,14235.0,East,Bhubaneswar,Odisha,2025-10-17,2025-10-18,UPI
262,1262,Jeans v1,Clothing,Jeans,503.49,550.41,9,4953.69,0.2,422.28,Completed,Medium,10537.0,East,Patna,Bihar,2025-01-08,2025-01-14,UPI
263,1263,Sofa v1,Furniture,Sofa,3461.61,3671.69,6,22030.14,0.0,1260.48,Completed,Low,10445.0,North,Jaipur,Rajasthan,2025-03-31,2025-04-01,Debit Card
264,1264,Marker v1,Office Supplies,Marker,2081.8,2482.3,7,17376.1,0.0,2803.5,Completed,High,10519.0,West,Pune,Maharashtra,2025-01-07,2025-01-13,Net Banking
265,1265,Tablet v1,Electronics,Tablet,523.88,730.48,8,5843.84,0.15,1652.8,Completed,Medium,10253.0,East,Patna,Bihar,2026-02-09,2026-02-16,Net Banking
266,1266,Jeans v1,Clothing,Jeans,4446.19,6599.99,6,39599.94,0.0,12922.8,Completed,Low,,East,Patna,Bihar,2025-05-25,2025-05-26,Debit Card
267,1267,Table v1,Furniture,Table,4537.58,6503.06,3,19509.18,0.05,5896.44,Pending,Low,12071.0,South,Chennai,Tamil Nadu,2025-07-08,2025-07-10,Net Banking
268,1268,Notebook v1,Office Supplies,Notebook,430.08,470.59,10,4705.9,0.15,405.1,Completed,High,11051.0,East,Patna,Bihar,2025-12-05,2025-12-08,Credit Card
269,1269,Shoes v1,Clothing,Shoes,3120.08,3705.26,10,37052.6,0.05,5851.8,Completed,Low,12592.0,West,Ahmedabad,Gujarat,2026-01-09,2026-01-16,Cash
270,1270,Jacket v1,Clothing,Jacket,3691.57,5334.5,8,42676.0,0.15,13143.44,Completed,High,12503.0,South,Hyderabad,Telangana,2026-01-03,2026-01-10,Debit Card
271,1271,Desk v1,Furniture,Desk,4443.05,4818.08,2,9636.16,0.0,750.06,Pending,Medium,10256.0,East,Patna,Bihar,2026-06-04,2026-06-10,UPI
272,1272,Fan v1,Home Appliances,Fan,3898.47,4735.15,4,18940.6,0.2,3346.72,Completed,High,13807.0,West,Pune,Maharashtra,2025-10-25,2025-10-27,Credit Card
273,1273,Microwave v1,Home Appliances,Microwave,880.19,1148.53,10,11485.3,0.05,2683.4,Completed,Medium,10332.0,South,Chennai,Tamil Nadu,2026-05-11,2026-05-14,UPI
274,1274,Table v1,Furniture,Table,4597.72,6651.51,1,6651.51,0.1,2053.79,Completed,Medium,14272.0,West,Ahmedabad,Gujarat,2025-04-16,2025-04-22,Net Banking
275,1275,Sofa v1,Furniture,Sofa,2979.63,4332.98,2,8665.96,0.2,2706.7,Pending,Medium,11826.0,West,Ahmedabad,Gujarat,2025-09-15,2025-09-19,Cash
276,1276,Mixer v1,Home Appliances,Mixer,911.47,988.66,5,4943.3,0.05,385.95,Completed,Medium,11290.0,South,Chennai,Tamil Nadu,2025-06-03,2025-06-05,Debit Card
277,1277,Headphones v1,Electronics,Headphones,1132.45,1271.24,7,8898.68,0.0,971.53,Completed,High,11048.0,West,Ahmedabad,Gujarat,2025-09-07,2025-09-08,Net Banking
278,1278,Chair v1,Furniture,Chair,4619.99,5925.08,7,41475.56,0.2,9135.63,Completed,Medium,12323.0,South,Chennai,Tamil Nadu,2025-01-20,2025-01-26,Cash
279,1279,Desk v1,Furniture,Desk,799.29,1048.82,3,3146.46,0.2,748.59,Completed,Medium,11374.0,West,Pune,Maharashtra,2026-06-08,2026-06-11,Credit Card
280,1280,Marker v1,Office Supplies,Marker,181.16,232.83,9,2095.47,0.15,465.03,Completed,Low,10789.0,South,Bengaluru,Karnataka,2025-06-03,2025-06-08,Net Banking
281,1281,Mixer v1,Home Appliances,Mixer,3331.02,4849.61,9,43646.49,0.0,13667.31,Completed,Medium,13447.0,North,Chandigarh,Chandigarh,2026-03-18,2026-03-23,Cash
282,1282,Printer v1,Office Supplies,Printer,756.03,956.16,4,3824.64,0.0,800.52,Completed,Low,14455.0,North,Chandigarh,Chandigarh,2025-10-18,2025-10-23,Net Banking
283,1283,Mixer v1,Home Appliances,Mixer,3307.28,4496.23,6,26977.38,0.15,7133.7,Completed,Medium,11268.0,North,Chandigarh,Chandigarh,2026-01-06,2026-01-07,Net Banking
284,1284,Jacket v1,Clothing,Jacket,2124.82,2980.5,8,23844.0,0.05,6845.44,Completed,Low,14546.0,West,Mumbai,Maharashtra,2026-01-15,2026-01-20,Cash
285,1285,Chair v1,Furniture,Chair,3937.24,5815.93,2,11631.86,0.05,3757.38,Completed,High,12773.0,South,Chennai,Tamil Nadu,2026-06-05,2026-06-09,Cash
286,1286,Mobile v1,Electronics,Mobile,4636.72,5776.98,2,11553.96,0.1,2280.52,Cancelled,Medium,10656.0,South,Chennai,Tamil Nadu,2025-08-16,2025-08-19,Net Banking
287,1287,Shirt v1,Clothing,Shirt,2522.41,2660.69,9,23946.21,0.1,1244.52,Completed,Medium,14912.0,South,Hyderabad,Telangana,2025-07-19,2025-07-20,Debit Card
288,1288,Chair v1,Furniture,Chair,4984.4,6982.41,6,41894.46,0.15,11988.06,Completed,High,11641.0,South,Bengaluru,Karnataka,2026-02-20,2026-02-25,Debit Card
289,1289,Fan v1,Home Appliances,Fan,1208.85,1793.18,8,14345.44,0.15,4674.64,Completed,Medium,11434.0,East,Bhubaneswar,Odisha,2025-01-05,2025-01-08,UPI
290,1290,Fan v1,Home Appliances,Fan,2269.57,2768.16,8,22145.28,0.05,3988.72,Pending,Medium,13759.0,East,Patna,Bihar,2025-12-14,2025-12-21,Debit Card
291,1291,Headphones v1,Electronics,Headphones,3535.76,4985.68,7,34899.76,0.1,10149.44,Completed,Medium,10080.0,South,Hyderabad,Telangana,2026-06-13,2026-06-18,Debit Card
292,1292,Laptop v1,Electronics,Laptop,1832.34,2661.37,5,13306.85,0.05,4145.15,Completed,Medium,11636.0,West,Ahmedabad,Gujarat,2025-07-14,2025-07-18,Credit Card
293,1293,Fan v1,Home Appliances,Fan,687.4,746.05,8,5968.4,0.2,469.2,Completed,Medium,14436.0,South,Bengaluru,Karnataka,2025-01-07,2025-01-14,Net Banking
294,1294,Shoes v1,Clothing,Shoes,1473.31,1694.22,10,16942.2,0.05,2209.1,Completed,Medium,13467.0,South,Hyderabad,Telangana,2025-02-25,2025-03-02,Credit Card
295,1295,Notebook v1,Office Supplies,Notebook,3477.13,3669.48,4,14677.92,0.15,769.4,Completed,Medium,12963.0,West,Ahmedabad,Gujarat,2025-04-14,2025-04-17,Cash
