order_id,product_id,new_name,category,price,final_price,status,user_id
495,1495,Laptop v1,Electronics,291.1,306.5404,Completed,13348.0
497,1497,Fan v1,Home Appliances,2806.86,2532.4215999999997,Completed,13091.0
498,1498,Marker v1,Office Supplies,5198.24,5127.2062,Completed,11908.0
499,1499,Shirt v1,Clothing,295.43,261.4172,Completed,14583.0
502,1502,Microwave v1,Home Appliances,1388.87,1174.1944,Completed,11387.0
503,1503,Notebook v1,Office Supplies,2538.69,2504.9393999999998,Completed,11963.0
504,1504,,Electronics,2932.07,2805.6151999999997,Completed,11915.0
505,1505,Desk v1,Furniture,2276.74,2469.8107999999997,Completed,14428.0
506,1506,Notebook v1,Office Supplies,6393.35,5675.1628,Completed,12239.0
508,1508,Fan v1,Home Appliances,1917.35,1629.1906,Completed,12635.0
510,1510,Shoes v1,Clothing,1351.22,1142.4877999999999,Completed,11581.0
512,1512,Vacuum v1,Home Appliances,1450.86,1238.3745999999999,Completed,14819.0
513,1513,,Home Appliances,317.02,251.6704,Completed,14589.0
514,1514,Shoes v1,Clothing,893.67,821.7755999999999,Completed,10357.0
515,1515,Shirt v1,Clothing,2516.2,2053.2708,Completed,12048.0
518,1518,Notebook v1,Office Supplies,400.81,440.5766,Completed,13368.0
519,1519,Marker v1,Office Supplies,4454.32,3881.6218,Completed,14816.0
520,1520,Microwave v1,Home Appliances,2976.37,2552.2573999999995,Completed,10362.0
522,1522,Jeans v1,Clothing,6387.64,5370.946999999999,Completed,13829.0
523,1523,Shoes v1,Clothing,886.41,724.2249999999999,Completed,11828.0
524,1524,Pen v1,Office Supplies,4367.75,4894.4158,Completed,14545.0
525,1525,Mobile v1,Electronics,1713.7,1760.6662,Completed,14543.0
527,1527,Notebook v1,Office Supplies,4907.07,5221.9012,Completed,13066.0
528,1528,Microwave v1,Home Appliances,1831.79,2012.6434,Completed,14006.0
529,1529,Sofa v1,Furniture,2987.56,3118.2326,Completed,14054.0
530,1530,Desk v1,Furniture,5317.32,5108.8336,Completed,11288.0
531,1531,Shoes v1,Clothing,3729.49,3494.4637999999995,Completed,13831.0
535,1535,Pen v1,Office Supplies,4922.15,4826.849,Completed,13422.0
536,1536,Table v1,Furniture,5802.9,4803.744599999999,Completed,13305.0
537,1537,Laptop v1,Electronics,4065.53,3403.2852,Completed,11673.0
538,1538,Vacuum v1,Home Appliances,1272.45,1109.1764,Completed,11530.0
539,1539,Mixer v1,Home Appliances,2011.2,2249.552,Completed,10908.0
540,1540,Desk v1,Furniture,5541.92,4847.074199999999,Completed,11663.0
541,1541,Notebook v1,Office Supplies,5219.97,4787.3426,Completed,14720.0
542,1542,Shoes v1,Clothing,1921.68,1558.4968,Completed,11503.0
544,1544,Jeans v1,Clothing,308.85,272.4856,Completed,13272.0
545,1545,Shoes v1,Clothing,563.27,512.5448,Completed,12287.0
546,1546,Headphones v1,Electronics,3576.41,3999.9876,Completed,11458.0
547,1547,Mixer v1,Home Appliances,1729.32,1900.7322,Completed,11653.0
548,1548,Mobile v1,Electronics,3700.95,4049.524,Completed,13406.0
550,1550,Fan v1,Home Appliances,5481.83,5237.724999999999,Completed,14393.0
551,1551,Fan v1,Home Appliances,6469.16,5463.7658,Completed,12605.0
552,1552,Marker v1,Office Supplies,4452.33,3514.7479999999996,Completed,11937.0
554,1554,Shirt v1,Clothing,1997.23,2033.3996,Completed,11823.0
555,1555,Headphones v1,Electronics,531.7,419.27759999999995,Completed,14855.0
556,1556,Printer v1,Office Supplies,1325.1,1260.1574,Completed,14723.0
558,1558,Microwave v1,Home Appliances,2332.76,2317.7678,Completed,12730.0
562,1562,Mobile v1,Electronics,5298.19,4200.4932,Completed,11359.0
563,1563,Fan v1,Home Appliances,4792.56,5144.976999999999,Completed,11717.0
564,1564,Mobile v1,Electronics,2657.59,2533.9437999999996,Completed,13070.0
565,1565,Pen v1,Office Supplies,440.45,459.0318,Completed,10895.0
566,1566,Tablet v1,Electronics,1585.95,1475.4956,Completed,10060.0
567,1567,Printer v1,Office Supplies,5035.2,4494.4666,Completed,11963.0
569,1569,Marker v1,Office Supplies,7304.21,5820.102199999999,Completed,10375.0
570,1570,Notebook v1,Office Supplies,6928.47,5547.7936,Completed,14974.0
571,1571,Laptop v1,Electronics,2132.96,1860.3997999999997,Completed,10948.0
572,1572,Headphones v1,Electronics,5568.24,5489.5016,Completed,12111.0
574,1574,Table v1,Furniture,577.36,624.9634,Completed,13013.0
578,1578,Printer v1,Office Supplies,3347.01,3286.2056,Completed,10589.0
579,1579,Notebook v1,Office Supplies,4964.24,4467.6098,Completed,11341.0
581,1581,Tablet v1,Electronics,3907.47,3743.1605999999997,Completed,14003.0
582,1582,Marker v1,Office Supplies,4011.28,3894.7787999999996,Completed,14008.0
584,1584,,Office Supplies,5431.27,4958.3718,Completed,14908.0
585,1585,Desk v1,Furniture,4093.41,3370.3514,Completed,12446.0
587,1587,Microwave v1,Home Appliances,4761.93,4857.8712,Completed,11764.0
588,1588,Vacuum v1,Home Appliances,1648.63,1592.2211999999997,Completed,12083.0
589,1589,Table v1,Furniture,4919.3,4868.3024000000005,Completed,12028.0
595,1595,Pen v1,Office Supplies,3932.92,3095.8008,Completed,11558.0
597,1597,Table v1,Furniture,5322.39,5403.007599999999,Completed,13958.0
599,1599,Mobile v1,Electronics,1375.65,1260.2046,Completed,10057.0
601,1601,Table v1,Furniture,2815.62,2399.2704,Completed,12178.0
603,1603,Mixer v1,Home Appliances,1926.33,1791.7002,Completed,14189.0
604,1604,Pen v1,Office Supplies,4314.59,4643.6658,Completed,14844.0
605,1605,Desk v1,Furniture,3404.43,3682.4141999999997,Completed,12511.0
606,1606,,Home Appliances,775.82,754.3385999999999,Completed,10390.0
609,1609,Sofa v1,Furniture,6264.02,5563.5938,Completed,11259.0
610,1610,Jacket v1,Clothing,5277.33,4265.582,Completed,14128.0
612,1612,Desk v1,Furniture,3820.73,3424.714,Completed,14302.0
615,1615,Jeans v1,Clothing,4073.68,3225.1759999999995,Completed,12109.0
616,1616,Jacket v1,Clothing,4575.76,3759.5036,Completed,13555.0
617,1617,Desk v1,Furniture,1158.08,1161.1082,Completed,13230.0
618,1618,Notebook v1,Office Supplies,3986.08,4457.0724,Completed,10902.0
619,1619,Tablet v1,Electronics,4273.5,3585.0995999999996,Completed,10697.0
620,1620,Jacket v1,Clothing,1676.05,1527.6988000000001,Completed,10365.0
621,1621,Laptop v1,Electronics,2448.04,2587.6928,Completed,10921.0
622,1622,Shirt v1,Clothing,2736.39,2202.3756,Completed,13512.0
624,1624,Marker v1,Office Supplies,813.12,772.31,Completed,11045.0
625,1625,Fan v1,Home Appliances,5642.58,5446.7148,Completed,14393.0
627,1627,Shoes v1,Clothing,7102.43,5737.0656,Completed,11129.0
628,1628,Shirt v1,Clothing,3730.32,3480.8466,Completed,12993.0
629,1629,Desk v1,Furniture,1012.57,928.1289999999999,Completed,12764.0
631,1631,Vacuum v1,Home Appliances,1512.09,1342.9934,Completed,14582.0
632,1632,Pen v1,Office Supplies,3718.42,3856.9126,Completed,14942.0
634,1634,Tablet v1,Electronics,5604.6,4464.2114,Completed,13201.0
635,1635,Mixer v1,Home Appliances,3637.94,3513.0487999999996,Completed,11242.0
639,1639,Chair v1,Furniture,2217.68,2219.5917999999997,Completed,13005.0
640,1640,Vacuum v1,Home Appliances,460.53,364.7498,Completed,10863.0
642,1642,Tablet v1,Electronics,3391.65,2929.763,Completed,10314.0
643,1643,Headphones v1,Electronics,5914.97,4683.2312,Completed,10188.0
647,1647,Mixer v1,Home Appliances,4290.79,3785.4871999999996,Completed,11538.0
648,1648,Desk v1,Furniture,4321.68,4823.2735999999995,Completed,14089.0
649,1649,Printer v1,Office Supplies,2859.93,2770.9231999999997,Completed,13571.0
650,1650,Mixer v1,Home Appliances,570.18,636.2914,Completed,14463.0
651,1651,Pen v1,Office Supplies,3087.33,3307.2804,Completed,13801.0
653,1653,Jacket v1,Clothing,5753.4,5858.534799999999,Completed,10423.0
654,1654,Printer v1,Office Supplies,1686.9,1453.465,Completed,14727.0
655,1655,Table v1,Furniture,694.49,657.26,Completed,14454.0
656,1656,Printer v1,Office Supplies,3791.27,3890.8848,Completed,13098.0
658,1658,Notebook v1,Office Supplies,3307.49,2931.0373999999997,Completed,13694.0
659,1659,Mixer v1,Home Appliances,6299.9,5863.797599999999,Completed,14275.0
662,1662,Sofa v1,Furniture,3016.77,2568.0458,Completed,13138.0
663,1663,Pen v1,Office Supplies,1654.13,1581.2117999999998,Completed,10246.0
664,1664,Laptop v1,Electronics,965.94,956.6142,Completed,12695.0
665,1665,Printer v1,Office Supplies,1518.07,1375.3726,Completed,13566.0
669,1669,Mobile v1,Electronics,4610.74,4890.793199999999,Completed,10722.0
670,1670,Tablet v1,Electronics,397.88,395.5596,Completed,11396.0
671,1671,Vacuum v1,Home Appliances,900.71,825.5634,Completed,12638.0
672,1672,Jeans v1,Clothing,717.29,569.0903999999999,Completed,11771.0
673,1673,Fan v1,Home Appliances,2602.05,2743.1578,Completed,12979.0
675,1675,Marker v1,Office Supplies,882.13,802.1639999999999,Completed,13252.0
676,1676,Headphones v1,Electronics,1896.84,1817.9434,Completed,13552.0
678,1678,Desk v1,Furniture,1992.22,1783.1688,Completed,13906.0
679,1679,Desk v1,Furniture,839.28,938.0763999999999,Completed,11455.0
682,1682,Vacuum v1,Home Appliances,4767.3,4083.2012,Completed,11805.0
684,1684,Jacket v1,Clothing,4015.02,3468.7634,Completed,13728.0
685,1685,Pen v1,Office Supplies,1241.64,986.6216,Completed,13989.0
686,1686,Mixer v1,Home Appliances,1988.0,1886.2653999999998,Completed,12869.0
688,1688,Notebook v1,Office Supplies,3412.71,3570.0781999999995,Completed,11635.0
689,1689,Vacuum v1,Home Appliances,5606.57,4641.8722,Completed,12567.0
690,1690,Marker v1,Office Supplies,4854.47,5394.4172,Completed,12478.0
691,1691,Shirt v1,Clothing,2183.7,2447.8156,Completed,10449.0
692,1692,Vacuum v1,Home Appliances,912.68,820.1826,Completed,11181.0
693,1693,Jacket v1,Clothing,3598.78,3724.0209999999997,Completed,10992.0
694,1694,Marker v1,Office Supplies,1989.78,1852.1634000000001,Completed,13598.0
695,1695,Desk v1,Furniture,4839.5,4406.3088,Completed,10820.0
696,1696,Marker v1,Office Supplies,297.67,279.7308,Completed,12481.0
697,1697,Sofa v1,Furniture,162.23,170.7342,Completed,14302.0
698,1698,Shoes v1,Clothing,5312.92,4656.645799999999,Completed,13865.0
699,1699,Jeans v1,Clothing,5768.3,5640.931,Completed,10242.0
700,1700,Jeans v1,Clothing,5087.49,5320.6082,Completed,12052.0
701,1701,Laptop v1,Electronics,4298.75,4158.0368,Completed,12069.0
702,1702,Microwave v1,Home Appliances,324.23,258.1722,Completed,11152.0
703,1703,Jeans v1,Clothing,5460.26,4930.948600000001,Completed,14577.0
707,1707,Mixer v1,Home Appliances,6272.04,5610.369,Completed,12217.0
709,1709,Pen v1,Office Supplies,899.95,800.2287999999999,Completed,13577.0
710,1710,Mixer v1,Home Appliances,1424.76,1563.0515999999998,Completed,12316.0
711,1711,Sofa v1,Furniture,758.8,825.5752,Completed,12925.0
712,1712,Fan v1,Home Appliances,5341.56,5281.1962,Completed,12840.0
713,1713,Desk v1,Furniture,3105.2,3315.2454000000002,Completed,13607.0
714,1714,Jacket v1,Clothing,4518.75,4900.7524,Completed,10155.0
716,1716,Marker v1,Office Supplies,4156.59,3317.1451999999995,Completed,14691.0
717,1717,Desk v1,Furniture,5938.33,4741.2282,Completed,14679.0
719,1719,Sofa v1,Furniture,5520.02,5546.3422,Completed,13609.0
720,1720,Desk v1,Furniture,3827.02,3910.8621999999996,Completed,13608.0
721,1721,Shirt v1,Clothing,4779.03,4271.3168,Completed,13636.0
722,1722,Headphones v1,Electronics,292.41,260.78,Completed,13070.0
723,1723,Jeans v1,Clothing,4360.0,3639.4622,Completed,13104.0
724,1724,Laptop v1,Electronics,5284.68,4356.4655999999995,Completed,14297.0
725,1725,Jeans v1,Clothing,3235.86,2753.5535999999997,Completed,13359.0
726,1726,Microwave v1,Home Appliances,1743.78,1446.4912,Completed,13340.0
728,1728,Laptop v1,Electronics,244.44,256.36679999999996,Completed,14337.0
730,1730,Printer v1,Office Supplies,860.25,896.2926,Completed,10064.0
731,1731,Table v1,Furniture,1873.87,1837.2718,Completed,14164.0
732,1732,Chair v1,Furniture,3460.18,3119.6368,Completed,12334.0
734,1734,Headphones v1,Electronics,1614.4,1292.5602000000001,Completed,11034.0
735,1735,Marker v1,Office Supplies,584.27,620.2434,Completed,10648.0
736,1736,Shoes v1,Clothing,5038.08,4095.6501999999996,Completed,14271.0
737,1737,Laptop v1,Electronics,2865.42,2293.2356,Completed,13970.0
738,1738,Microwave v1,Home Appliances,558.88,506.90439999999995,Completed,12156.0
740,1740,Marker v1,Office Supplies,3687.52,3948.1029999999996,Completed,13262.0
741,1741,Vacuum v1,Home Appliances,1950.23,1800.1607999999999,Completed,12602.0
742,1742,Shoes v1,Clothing,3444.65,3796.8859999999995,Completed,11365.0
743,1743,Jeans v1,Clothing,248.37,240.10639999999998,Completed,10404.0
744,1744,Pen v1,Office Supplies,5470.88,5383.396,Completed,10296.0
745,1745,Laptop v1,Electronics,291.92,258.184,Completed,11013.0
746,1746,Mobile v1,Electronics,5068.49,4293.253,Completed,14438.0
747,1747,Fan v1,Home Appliances,2768.59,3080.4372,Completed,12165.0
748,1748,Printer v1,Office Supplies,5866.09,5366.120800000001,Completed,13225.0
750,1750,Laptop v1,Electronics,5407.64,4963.7172,Completed,14043.0
751,1751,Vacuum v1,Home Appliances,4840.49,4109.880999999999,Completed,11932.0
753,1753,Pen v1,Office Supplies,160.33,171.5366,Completed,13045.0
756,1756,Table v1,Furniture,3519.89,3497.402,Completed,14433.0
757,1757,Jeans v1,Clothing,847.1,709.6283999999999,Completed,14852.0
760,1760,Microwave v1,Home Appliances,5733.43,4937.8988,Completed,12053.0
761,1761,Shoes v1,Clothing,2891.57,2570.0164,Completed,10088.0
762,1762,Tablet v1,Electronics,6106.74,5446.4788,Completed,10360.0
763,1763,Headphones v1,Electronics,1320.15,1122.7464,Completed,10237.0
764,1764,Headphones v1,Electronics,3112.86,2681.609,Completed,11591.0
765,1765,Table v1,Furniture,2961.75,2449.149,Completed,14109.0
767,1767,Mobile v1,Electronics,4165.56,4336.264,Completed,10086.0
768,1768,Jeans v1,Clothing,494.19,426.3811999999999,Completed,12585.0
769,1769,Shoes v1,Clothing,3276.61,2950.5191999999997,Completed,11397.0
770,1770,Printer v1,Office Supplies,2639.84,2096.4942,Completed,11727.0
771,1771,Pen v1,Office Supplies,2193.68,1985.5388,Completed,10857.0
772,1772,Shirt v1,Clothing,2017.07,1888.885,Completed,13740.0
773,1773,Jacket v1,Clothing,4058.8,4041.4056,Completed,13489.0
774,1774,Table v1,Furniture,4194.46,4465.2026,Completed,11159.0
776,1776,Shirt v1,Clothing,4728.16,4088.995,Completed,11989.0
777,1777,Printer v1,Office Supplies,4565.66,4341.0076,Completed,14001.0
778,1778,Table v1,Furniture,2686.82,3017.4134,Completed,11885.0
780,1780,Shirt v1,Clothing,984.21,1048.2294,Completed,13983.0
781,1781,Shirt v1,Clothing,2433.78,2273.6711999999998,Completed,11466.0
782,1782,Tablet v1,Electronics,3479.49,3095.1281999999997,Completed,12308.0
783,1783,,Clothing,4753.69,4020.8264,Completed,12403.0
784,1784,Tablet v1,Electronics,4321.66,4389.0454,Completed,11185.0
785,1785,Sofa v1,Furniture,1814.59,2006.3303999999998,Completed,10646.0
786,1786,Shirt v1,Clothing,5213.05,4706.8548,Completed,11997.0
787,1787,Jeans v1,Clothing,4481.92,4000.259,Completed,13336.0
788,1788,Fan v1,Home Appliances,1645.11,1417.9352000000001,Completed,14992.0
789,1789,Notebook v1,Office Supplies,2366.38,1966.175,Completed,14361.0
790,1790,Headphones v1,Electronics,1667.89,1318.06,Completed,12584.0
791,1791,Shoes v1,Clothing,4454.01,4462.524,Completed,11079.0
792,1792,Tablet v1,Electronics,5759.42,4552.0742,Completed,11784.0
794,1794,Marker v1,Office Supplies,1090.17,1210.0782,Completed,14912.0
795,1795,Vacuum v1,Home Appliances,279.08,249.3694,Completed,11582.0
796,1796,Pen v1,Office Supplies,2230.47,1812.0197999999998,Completed,12008.0
798,1798,Shirt v1,Clothing,3381.16,2898.0328,Completed,13273.0
799,1799,Laptop v1,Electronics,4172.93,4475.1854,Completed,12784.0
802,1802,Shoes v1,Clothing,1743.57,1435.8239999999998,Completed,10099.0
803,1803,Pen v1,Office Supplies,1238.41,1019.2839999999999,Completed,13976.0
805,1805,Desk v1,Furniture,347.51,307.8856,Completed,14533.0
806,1806,Pen v1,Office Supplies,4536.33,4727.8116,Completed,10330.0
809,1809,Sofa v1,Furniture,5014.82,4480.873,Completed,13960.0
810,1810,Jacket v1,Clothing,3361.2,2662.3278,Completed,14175.0
811,1811,Headphones v1,Electronics,4922.39,4089.9979999999996,Completed,12517.0
813,1813,Table v1,Furniture,2276.88,2261.9184,Completed,13485.0
815,1815,Sofa v1,Furniture,521.47,548.3342,Completed,13196.0
816,1816,Vacuum v1,Home Appliances,451.53,442.45279999999997,Completed,10910.0
817,1817,Desk v1,Furniture,1176.74,1274.3645999999999,Completed,14351.0
818,1818,Shoes v1,Clothing,1929.46,1975.5678,Completed,12122.0
820,1820,Printer v1,Office Supplies,464.86,506.03119999999996,Completed,11297.0
821,1821,Chair v1,Furniture,3454.4,2810.7599999999998,Completed,14713.0
822,1822,Headphones v1,Electronics,3867.7,3724.1744,Completed,11233.0
823,1823,Table v1,Furniture,4442.68,4587.4388,Completed,14931.0
826,1826,Desk v1,Furniture,4517.03,4400.397,Completed,10744.0
827,1827,Mobile v1,Electronics,2960.06,2432.5818,Completed,10535.0
829,1829,Laptop v1,Electronics,4440.4,3688.7036,Completed,11241.0
830,1830,Chair v1,Furniture,2129.85,1887.6696,Completed,10212.0
831,1831,Headphones v1,Electronics,712.75,696.8607999999999,Completed,10921.0
833,1833,Microwave v1,Home Appliances,4610.34,3929.5534,Completed,11854.0
834,1834,Fan v1,Home Appliances,2921.33,2558.122,Completed,10394.0
835,1835,Sofa v1,Furniture,3680.5,3425.7995999999994,Completed,11760.0
838,1838,Sofa v1,Furniture,4847.78,4974.9508000000005,Completed,14923.0
839,1839,Jeans v1,Clothing,1190.55,1035.8866,Completed,14995.0
840,1840,Shoes v1,Clothing,2659.48,2823.9995999999996,Completed,14553.0
842,1842,,Furniture,5493.18,4394.685799999999,Completed,12257.0
843,1843,Vacuum v1,Home Appliances,3191.51,2652.0854,Completed,10577.0
845,1845,Marker v1,Office Supplies,4643.97,3807.2581999999998,Completed,14161.0
846,1846,Headphones v1,Electronics,3323.37,2979.9483999999998,Completed,14970.0
847,1847,Mobile v1,Electronics,839.16,666.7944,Completed,13226.0
849,1849,Jacket v1,Clothing,2041.59,1717.49,Completed,11316.0
850,1850,Jeans v1,Clothing,2303.59,2047.8192,Completed,10741.0
852,1852,Jeans v1,Clothing,3997.65,4140.1716,Completed,12158.0
854,1854,Pen v1,Office Supplies,2306.67,1834.0621999999998,Completed,14558.0
856,1856,Microwave v1,Home Appliances,4609.76,4213.6974,Completed,12854.0
857,1857,Shirt v1,Clothing,2955.12,2649.7726000000002,Completed,13674.0
858,1858,Tablet v1,Electronics,1690.24,1714.3511999999998,Completed,11093.0
859,1859,Jeans v1,Clothing,5747.92,4548.7465999999995,Completed,10434.0
860,1860,Headphones v1,Electronics,1570.86,1243.2834,Completed,14055.0
861,1861,Marker v1,Office Supplies,4814.28,5016.888,Completed,13526.0
862,1862,Shirt v1,Clothing,4865.11,4465.0019999999995,Completed,10485.0
863,1863,Tablet v1,Electronics,343.2,277.89,Completed,11545.0
864,1864,Table v1,Furniture,5148.97,4202.215999999999,Completed,13647.0
865,1865,Jacket v1,Clothing,4534.51,4067.2948,Completed,14944.0
866,1866,Marker v1,Office Supplies,3386.58,3323.8948,Completed,14021.0
867,1867,Mixer v1,Home Appliances,4831.59,3904.0771999999997,Completed,14476.0
869,1869,Mixer v1,Home Appliances,2109.41,1893.7702,Completed,12570.0
870,1870,Shirt v1,Clothing,3710.76,3057.4271999999996,Completed,10809.0
873,1873,Printer v1,Office Supplies,3733.74,4122.1648,Completed,10938.0
874,1874,Table v1,Furniture,3213.51,3218.6506,Completed,10979.0
875,1875,Desk v1,Furniture,2691.17,2886.5395999999996,Completed,10553.0
